sha,message,author,committer,url,total_changes,organization,repository
9a7017a335ba59b062626b478c001c410093a5c7,feat: Bump underlying object_store version (#636),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/9a7017a335ba59b062626b478c001c410093a5c7,67,developmentseed,obstore
220ee7365c86157725b113ab2283b3053cc9c353,docs: Add DEVELOP.md for pyo3-* to describe publishing (#632),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/220ee7365c86157725b113ab2283b3053cc9c353,10,developmentseed,obstore
abc59b56a140bb1b41f47dfd8f512b31e7b376fe,ci: Enable Rust trusted publishing for pyo3 bytes and object_store (#631),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/abc59b56a140bb1b41f47dfd8f512b31e7b376fe,40,developmentseed,obstore
2a6f0cf18899327e896224d9e5fb7175d45ccb44,chore: Prepare obstore 0.9.1 (#630),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/2a6f0cf18899327e896224d9e5fb7175d45ccb44,8,developmentseed,obstore
217f67a4e9b08bb41638fdf09bdf536670914c5a,fix: Include prefix in `delete_stream` (#629),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/217f67a4e9b08bb41638fdf09bdf536670914c5a,77,developmentseed,obstore
344f56f64de1453abcced8e48be2c70436637af0,chore: Fix missing import in earthdata.py example (#626),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/344f56f64de1453abcced8e48be2c70436637af0,4,developmentseed,obstore
01d5a2c3b92fd19abd83af2fff29bc9f1543fa8a,chore: Prepare 0.9 release (#624),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/01d5a2c3b92fd19abd83af2fff29bc9f1543fa8a,28,developmentseed,obstore
d24816086d65baa0ba05c82e4e02bd7c02579ae3,"feat: Update docs, examples, tests to use method-based API (#625)",Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/d24816086d65baa0ba05c82e4e02bd7c02579ae3,222,developmentseed,obstore
c58dd018973168d5d20d42be109f76c1f7c97513,ci: Make abi3 wheels for mainline Python 3.11+  (#623),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/c58dd018973168d5d20d42be109f76c1f7c97513,70,developmentseed,obstore
b38906b3539da9bc249e9cb26456a3bffbbc93c5,chore: Bump pyo3-object_store to 0.9 (#617),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/b38906b3539da9bc249e9cb26456a3bffbbc93c5,7,developmentseed,obstore
6f0252517ae9cda815091361e3ede7e4f3d023fe,chore(pyo3-object_store): bump pyo3 to 0.28 (#616),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/6f0252517ae9cda815091361e3ede7e4f3d023fe,44,developmentseed,obstore
53db2b952f878a605468ab47a89695d7b209f490,chore: Bump ruff to 0.15 (#614),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/53db2b952f878a605468ab47a89695d7b209f490,57,developmentseed,obstore
f5bbc6c7a894e8a489291a0e39e377ac5ef1941e,chore!: Deprecate support for python 3.9 (#609),Kyle Barron,GitHub,https://github.com/developmentseed/obstore/commit/f5bbc6c7a894e8a489291a0e39e377ac5ef1941e,537,developmentseed,obstore
