sha,message,author,committer,url,total_changes,organization,repository
d3dc9f527e5b4b75ca492948c820a57be50aa199,fix: accept numpy integers as chunk sizes (#4257),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/d3dc9f527e5b4b75ca492948c820a57be50aa199,54,zarr-developers,zarr-python
bd3e3986bb4acc3d06220a2285b1165f8e7b488b,"docs: link the zarr-http-server docs site, and fix dead links across …",Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/bd3e3986bb4acc3d06220a2285b1165f8e7b488b,865,zarr-developers,zarr-python
5b9c09fcaa9359bc3eaa68c48eea7d31deb3dcd7,fix(docs): build subpackage docs from the package directory (#4252),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/5b9c09fcaa9359bc3eaa68c48eea7d31deb3dcd7,45,zarr-developers,zarr-python
47f09b1b9fd10052bae28d2eefb43211ba2484c2,docs: add card for zarr-http-server (#4249),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/47f09b1b9fd10052bae28d2eefb43211ba2484c2,10,zarr-developers,zarr-python
d9af955f29c05f9c4065e8b190e35d1ec2a25463,feat(zarr-indexing): LazyArray — generic lazy indexing over array-API…,Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/d9af955f29c05f9c4065e8b190e35d1ec2a25463,18388,zarr-developers,zarr-python
579ffb55f374443c3ec5b4bfb02869ed117fe7a2,docs: update readme (#4251),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/579ffb55f374443c3ec5b4bfb02869ed117fe7a2,14,zarr-developers,zarr-python
0f7c883ad2509d017e54097874ce4d62609157eb,"HTTP server that exposes stores, arrays, groups (#3732)",Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/0f7c883ad2509d017e54097874ce4d62609157eb,7577,zarr-developers,zarr-python
5abdee22028cabe14da5c192a3d11d494a061451,"build(zarr-metadata): the sdist ships an allowlist, not whatever is l…",Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/5abdee22028cabe14da5c192a3d11d494a061451,20,zarr-developers,zarr-python
f63e61d982df914032522ccee5e0b1492af1f7ab,docs: add a page linking to the companion packages (#4247),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/f63e61d982df914032522ccee5e0b1492af1f7ab,63,zarr-developers,zarr-python
96a54615b108d6d37b6f9722ad8d6165a0e7b185,chore: bump ruff to 0.16.0 and fix new default-rule violations (#4213),Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/96a54615b108d6d37b6f9722ad8d6165a0e7b185,170,zarr-developers,zarr-python
4e13cf577d5be18b8e5312fa254d1a3034a3d321,fix: preserve non-JSON-serializable storage options in _make_async (#…,Davis Bennett,GitHub,https://github.com/zarr-developers/zarr-python/commit/4e13cf577d5be18b8e5312fa254d1a3034a3d321,28,zarr-developers,zarr-python
